test_id	method	method_key	configuration_id	configuration_label	is_primary	k	metric	perplexity	n_neighbors	min_dist	pre_pca_components	analysis_scope	variable	status	n	n_clusters	n_categories	test	statistic	chi_square_statistic	degrees_of_freedom	p_value	cramers_v	fisher_odds_ratio	min_expected_count	cells_expected_lt5	fraction_cells_expected_lt5	family	effect_size	effect_size_name	epsilon_squared	q_value	q_value_family	q_value_scope	q_value_family_scope
categorical::umap__metric-cosine__nn-30__mindist-0::PFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-0	metric=cosine, n_neighbors=30, min_dist=0	False	2	cosine		30.0	0.0		sensitivity	PFI	ok	412	2	2.0	fisher_exact	1.9933554817275747	10.32736812705212	1.0	0.0015354154731476474	0.15062715801153648	1.9933554817275747	64.24029126213593	0.0	0.0	categorical	0.15062715801153648	cramers_v		0.007621244075805595	0.007537494140906633	0.007597830115511262	0.007445713390332427
categorical::umap__metric-cosine__nn-30__mindist-0p1::center_code	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	center_code	ok	412	2	2.0	fisher_exact	1.2781954887218046	1.5414286804096888	1.0	0.23640329661550546	0.03621370676567165	1.2781954887218046	93.7135922330097	0.0	0.0	categorical	0.03621370676567165	cramers_v		0.27580384605142305	0.2779485104841713	0.27307428991580224	0.2752854177693715
categorical::umap__metric-cosine__nn-30__mindist-0p1::gender	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	gender	ok	412	2	2.0	fisher_exact	0.9442446043165468	0.0777183267144726	1.0	0.8370276951623934	0.0	0.9442446043165468	70.64563106796116	0.0	0.0	categorical	0.0	cramers_v		0.8696848974047406	0.8724493122089516	0.8719325807992093	0.8749003567719772
categorical::umap__metric-cosine__nn-30__mindist-0p1::race	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	2.2996645867494445	2.2996645867494445	3.0	0.5378924215156968	0.0		0.46089385474860334	2.0	0.25	categorical	0.0	cramers_v		0.5834886002931864	0.5867917325625783	0.58354100042792	0.5876972753597428
categorical::umap__metric-cosine__nn-30__mindist-0p1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	23.390791631171485	23.390791631171485	10.0	0.005198960207958408	0.1858359218757369		0.979381443298969	4.0	0.18181818181818182	categorical	0.1858359218757369	cramers_v		0.016567892647151503	0.016376724655068987	0.01668452920294602	0.016432427800154255
categorical::umap__metric-cosine__nn-30__mindist-0p1::histological_type	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	histological_type	ok	410	2	7.0	chi_square	24.355834801244406	24.355834801244406	6.0	0.00044911228315514	0.21176447288386901		3.3634146341463413	2.0	0.14285714285714285	categorical	0.21176447288386901	cramers_v		0.0028962437787721233	0.002716231088522287	0.00291922984050841	0.0027177050980670006
categorical::umap__metric-cosine__nn-30__mindist-0p1::histological_grade	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	9.989301772271652	9.989301772271652	3.0	0.017196560687862426	0.13033779653395208		4.325242718446602	2.0	0.25	categorical	0.13033779653395208	cramers_v		0.03592852857999829	0.036012742049927965	0.03603760122292481	0.03602119812723845
categorical::umap__metric-cosine__nn-30__mindist-0p1::tumor_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	0.5006561679790026	9.821054904537329	1.0	0.0023138884237954562	0.15480003432038836	0.5006561679790026	63.43631436314363	0.0	0.0	categorical	0.15480003432038836	cramers_v		0.010188573220905798	0.010046406341435749	0.010199726557765028	0.009989225634434043
categorical::umap__metric-cosine__nn-30__mindist-0p1::vital_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	0.5087370050873701	10.80199032097069	1.0	0.0011690247452603138	0.15460105695604479	0.5087370050873701	76.21167883211679	0.0	0.0	categorical	0.15460105695604479	cramers_v		0.006021580291623881	0.005931427566555686	0.006017731406809804	0.005869996593222001
categorical::umap__metric-cosine__nn-30__mindist-0p1::OS	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	OS	ok	412	2	2.0	fisher_exact	0.5050505050505051	11.052256101678193	1.0	0.001161165941823468	0.15637221259416414	0.5050505050505051	76.4126213592233	0.0	0.0	categorical	0.15637221259416414	cramers_v		0.00601895510350266	0.005931361162287444	0.006017664036341892	0.005869996593222001
categorical::umap__metric-cosine__nn-30__mindist-0p1::DSS	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.5087011884550084	7.8517009082932265	1.0	0.0066114583631335915	0.13286270222046348	0.5087011884550084	45.90231362467866	0.0	0.0	categorical	0.13286270222046348	cramers_v		0.01886684459723488	0.01865023329301864	0.01885125860417645	0.018575049686899138
categorical::umap__metric-cosine__nn-30__mindist-0p1::DFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.43344155844155846	5.888284994841031	1.0	0.018368182403594824	0.142360359046213	0.43344155844155846	20.789256198347108	0.0	0.0	categorical	0.142360359046213	cramers_v		0.03752447405836648	0.0376861179466179	0.0375338294495553	0.03759944803250907
categorical::umap__metric-cosine__nn-30__mindist-0p1::PFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p1	metric=cosine, n_neighbors=30, min_dist=0.1	False	2	cosine		30.0	0.1		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.5332139368283947	8.615446410685191	1.0	0.004325509640327917	0.1361001705433364	0.5332139368283947	63.91747572815534	0.0	0.0	categorical	0.1361001705433364	cramers_v		0.014695096103130887	0.014571690862090151	0.014848553664775947	0.014671593653603102
categorical::umap__metric-cosine__nn-30__mindist-0p5::center_code	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	center_code	ok	412	2	2.0	fisher_exact	1.4195891499262285	3.1360109140097467	1.0	0.09333389829001215	0.07205010514428432	1.4195891499262285	97.02669902912622	0.0	0.0	categorical	0.07205010514428432	cramers_v		0.1239336817682214	0.12515070646643633	0.12262333706807357	0.12378915963311145
categorical::umap__metric-cosine__nn-30__mindist-0p5::gender	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	gender	ok	412	2	2.0	fisher_exact	0.9644009681323115	0.0310569792298403	1.0	0.9181456289155561	0.0	0.9644009681323115	73.14320388349515	0.0	0.0	categorical	0.0	cramers_v		0.9319490687652432	0.93310533311855	0.9328895408623888	0.9341267948953629
categorical::umap__metric-cosine__nn-30__mindist-0p5::race	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	3.3528566417199075	3.3528566417199075	3.0	0.3197360527894421	0.031062239096379993		0.48044692737430167	2.0	0.25	categorical	0.031062239096379993	cramers_v		0.36264365384184577	0.3655933465874801	0.3605643041729393	0.36381423554775405
categorical::umap__metric-cosine__nn-30__mindist-0p5::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	17.849765814150313	17.849765814150313	10.0	0.049590081983603276	0.14218649053580437		0.9896907216494846	4.0	0.18181818181818182	categorical	0.14218649053580437	cramers_v		0.07465859769222626	0.07558488302339532	0.07414345590920801	0.07502089325724598
categorical::umap__metric-cosine__nn-30__mindist-0p5::histological_type	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	histological_type	ok	410	2	7.0	chi_square	26.28798344887561	26.28798344887561	6.0	0.00019675075613290934	0.2226393946259192		3.4829268292682927	2.0	0.14285714285714285	categorical	0.2226393946259192	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-cosine__nn-30__mindist-0p5::histological_grade	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	13.287011887841906	13.287011887841906	3.0	0.0027994401119776045	0.1581506063542421		4.478155339805825	2.0	0.25	categorical	0.1581506063542421	cramers_v		0.011350205206483456	0.011197760447910418	0.011543927773585068	0.011325734853029394
categorical::umap__metric-cosine__nn-30__mindist-0p5::tumor_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	0.4985105194563396	10.024060491304436	1.0	0.0016807875974067187	0.1565717098179252	0.4985105194563396	65.59891598915989	0.0	0.0	categorical	0.1565717098179252	cramers_v		0.007957023365757819	0.007843675454564688	0.007908982130128549	0.00772725726599972
categorical::umap__metric-cosine__nn-30__mindist-0p5::vital_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	0.6113138686131386	5.829865331876987	1.0	0.019714448982789914	0.10850935696692728	0.6113138686131386	78.91970802919708	0.0	0.0	categorical	0.10850935696692728	cramers_v		0.03871974512447228	0.038812821434867646	0.03867258918107382	0.03866434869754919
categorical::umap__metric-cosine__nn-30__mindist-0p5::OS	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	OS	ok	412	2	2.0	fisher_exact	0.6068840579710145	6.012159639034925	1.0	0.015332226921955343	0.1104046550201866	0.6068840579710145	79.11407766990291	0.0	0.0	categorical	0.1104046550201866	cramers_v		0.03278614582005594	0.032929441911926816	0.03294066680431302	0.03299457951594037
categorical::umap__metric-cosine__nn-30__mindist-0p5::DSS	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.5913569189431258	4.871122169604412	1.0	0.03400912058051821	0.09985260461129138	0.5913569189431258	47.383033419023135	0.0	0.0	categorical	0.09985260461129138	cramers_v		0.057667639245226526	0.05830134956660264	0.05758277149063458	0.058160525050741284
categorical::umap__metric-cosine__nn-30__mindist-0p5::DFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.4509996722386103	5.443212671585929	1.0	0.027711816205976632	0.13571907347594472	0.4509996722386103	20.078512396694215	0.0	0.0	categorical	0.13571907347594472	cramers_v		0.05021233954136031	0.050726714410940274	0.05012962978769829	0.05056692235523571
categorical::umap__metric-cosine__nn-30__mindist-0p5::PFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-0p5	metric=cosine, n_neighbors=30, min_dist=0.5	False	2	cosine		30.0	0.5		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.5535361842105263	7.711819367065025	1.0	0.006161146574891163	0.12776790465806936	0.5535361842105263	66.17718446601941	0.0	0.0	categorical	0.12776790465806936	cramers_v		0.01822969997522748	0.0180339092933455	0.018227524333745772	0.01797412964884662
categorical::umap__metric-cosine__nn-30__mindist-1::center_code	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.6377675840978593	5.150608531253693	1.0	0.02982024830405865	0.10046364533861074	0.6377675840978593	97.5	0.0	0.0	categorical	0.10046364533861074	cramers_v		0.0523231869051393	0.0528121886519163	0.05211933033278161	0.052527212093355015
categorical::umap__metric-cosine__nn-30__mindist-1::gender	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	gender	ok	412	2	2.0	fisher_exact	0.9790692948587686	0.010576305994095751	1.0	1.0	0.0	0.9790692948587686	73.5	0.0	0.0	categorical	0.0	cramers_v		1.0	1.0	1.0	1.0
categorical::umap__metric-cosine__nn-30__mindist-1::race	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	3.202004548457307	3.202004548457307	3.0	0.33773245350929815	0.023287432213191916		0.48324022346368717	2.0	0.25	categorical	0.023287432213191916	cramers_v		0.3815212129987796	0.3845267091160081	0.3798252079789321	0.38319643763554984
categorical::umap__metric-cosine__nn-30__mindist-1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	15.592433125928986	15.592433125928986	10.0	0.09418116376724656	0.11993355719517769		0.9896907216494846	4.0	0.18181818181818182	categorical	0.11993355719517769	cramers_v		0.12481290149737044	0.12601939789033342	0.12348197027261215	0.12463600737796367
categorical::umap__metric-cosine__nn-30__mindist-1::histological_type	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	histological_type	ok	410	2	7.0	chi_square	32.36347557047333	32.36347557047333	6.0	1.3897394672190407e-05	0.2538166519447085		3.5	2.0	0.14285714285714285	categorical	0.2538166519447085	cramers_v		0.00037939887455079813	0.0003502143457391983	0.0003675621280541394	0.000339288118203821
categorical::umap__metric-cosine__nn-30__mindist-1::histological_grade	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	21.134579023467914	21.134579023467914	3.0	0.0001999600079984003	0.21001324872009045		4.5	2.0	0.25	categorical	0.21001324872009045	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-cosine__nn-30__mindist-1::tumor_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	1.9103773584905661	8.697832535008976	1.0	0.003459844041689205	0.14460564784012725	1.9103773584905661	65.59891598915989	0.0	0.0	categorical	0.14460564784012725	cramers_v		0.012538107390015306	0.012396408035625778	0.012758174903728945	0.01256189528982542
categorical::umap__metric-cosine__nn-30__mindist-1::vital_status	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	1.7333065164923571	7.265055261489988	1.0	0.008410651850981565	0.12359111867830205	1.7333065164923571	79.30656934306569	0.0	0.0	categorical	0.12359111867830205	cramers_v		0.021729728283766257	0.021701204093317626	0.021793817465212372	0.021732633249981564
categorical::umap__metric-cosine__nn-30__mindist-1::OS	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	OS	ok	412	2	2.0	fisher_exact	1.745776347546259	7.466328585278545	1.0	0.008410651850981566	0.12540866298818162	1.745776347546259	79.5	0.0	0.0	categorical	0.12540866298818162	cramers_v		0.021729728283766257	0.021701204093317626	0.021793817465212372	0.021732633249981564
categorical::umap__metric-cosine__nn-30__mindist-1::DSS	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	DSS	ok	389	2	2.0	fisher_exact	1.6415830546265329	4.358806233811399	1.0	0.0453471727169968	0.09300608571677767	1.6415830546265329	47.876606683804624	0.0	0.0	categorical	0.09300608571677767	cramers_v		0.06994224944485947	0.07054004644866169	0.06942371551683942	0.0699472729490931
categorical::umap__metric-cosine__nn-30__mindist-1::DFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	DFI	ok	242	2	2.0	fisher_exact	2.1285511363636362	4.889225487804621	1.0	0.02958636172425748	0.12696820593981378	2.1285511363636362	20.43388429752066	0.0	0.0	categorical	0.12696820593981378	cramers_v		0.0523231869051393	0.0528121886519163	0.05211933033278161	0.052527212093355015
categorical::umap__metric-cosine__nn-30__mindist-1::PFI	UMAP	umap	umap__metric-cosine__nn-30__mindist-1	metric=cosine, n_neighbors=30, min_dist=1	False	2	cosine		30.0	1.0		sensitivity	PFI	ok	412	2	2.0	fisher_exact	1.7509477981918926	6.939391489476378	1.0	0.011299993524737515	0.12018835122981024	1.7509477981918926	66.5	0.0	0.0	categorical	0.12018835122981024	cramers_v		0.026441984847885784	0.026530419579818512	0.026586181084275073	0.026579386762505517
categorical::umap__metric-cosine__nn-50__mindist-0::center_code	UMAP	umap	umap__metric-cosine__nn-50__mindist-0	metric=cosine, n_neighbors=50, min_dist=0	False	2	cosine		50.0	0.0		sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.6641123882503193	3.8898573695796284	1.0	0.05106827333914467	0.08381768787362762	0.6641123882503193	69.5752427184466	0.0	0.0	categorical	0.08381768787362762	cramers_v		0.07632283916926913	0.07721522928878674	0.07576279623041385	0.07660241000871701
categorical::umap__metric-cosine__nn-50__mindist-0::gender	UMAP	umap	umap__metric-cosine__nn-50__mindist-0	metric=cosine, n_neighbors=50, min_dist=0	False	2	cosine		50.0	0.0		sensitivity	gender	ok	412	2	2.0	fisher_exact	1.0209276018099547	0.009292108141392006	1.0	1.0	0.0	1.0209276018099547	52.449029126213595	0.0	0.0	categorical	0.0	cramers_v		1.0	1.0	1.0	1.0
