gene_column	gene_symbol	entrez_id	annotated	complete_in_primary_tumors	total_expression	passes_total_expression	log2_variance	retained_for_expression	retained_for_dimred
ADD3|120	ADD3	120	True	True	1459097.09184037	True	0.7066863558207367	True	True
ADH1A|124	ADH1A	124	True	True	8286.802902639312	True	3.770710306620581	True	True
ADH1B|125	ADH1B	125	True	True	244143.05722567413	True	9.200519760265735	True	True
ADH1C|126	ADH1C	126	True	False		False		False	False
ADH4|127	ADH4	127	True	True	99073.4149138241	True	8.834290980253467	True	True
ADH5|128	ADH5	128	True	True	1133169.5605608176	True	0.2860553684880091	True	False
ADH6|130	ADH6	130	True	True	92833.03379408686	True	7.132529250806346	True	True
ADH7|131	ADH7	131	True	False		False		False	False
ADHFE1|137872	ADHFE1	137872	True	True	12391.500286932558	True	2.755285450874898	True	True
ADI1|55256	ADI1	55256	True	True	732226.7630236199	True	0.26438028432734517	True	False
ADIG|149685	ADIG	149685	True	False		False		False	False
ADIPOQ|9370	ADIPOQ	9370	True	False		False		False	False
ADIPOR1|51094	ADIPOR1	51094	True	True	999171.1343216116	True	0.19252633781300557	True	False
ADIPOR2|79602	ADIPOR2	79602	True	True	995447.1366331908	True	0.30203503482706934	True	False
ADK|132	ADK	132	True	True	169486.5528093043	True	0.45070385065838203	True	False
ADM|133	ADM	133	True	True	141477.9527842941	True	1.6416656123955093	True	True
ADM2|79924	ADM2	79924	True	True	126369.6898472729	True	1.7858337530172188	True	True
ADNP2|22850	ADNP2	22850	True	True	301705.40327258257	True	0.3102377713574849	True	False
ADNP|23394	ADNP	23394	True	True	1192354.449266349	True	0.27597104814690004	True	False
ADO|84890	ADO	84890	True	True	302000.8493191219	True	0.20964207232150914	True	False
ADORA1|134	ADORA1	134	True	True	21707.09246555828	True	1.7521674614106608	True	True
ADORA2A|135	ADORA2A	135	True	True	53592.43127871187	True	1.0672343845979162	True	True
ADORA2B|136	ADORA2B	136	True	True	53621.52451247678	True	1.9704212760284419	True	True
ADORA3|140	ADORA3	140	True	True	60703.077037597104	True	1.9858166696943775	True	True
ADPGK|83440	ADPGK	83440	True	True	435340.25938868034	True	0.1886881645288202	True	False
ADPRH|141	ADPRH	141	True	True	105301.64255656695	True	0.7274474716694734	True	True
ADPRHL1|113622	ADPRHL1	113622	True	True	29366.198616243557	True	0.9367707175554921	True	True
ADPRHL2|54936	ADPRHL2	54936	True	True	266456.33928790723	True	0.23039568761378318	True	False
ADRA1A|148	ADRA1A	148	True	False		False		False	False
ADRA1B|147	ADRA1B	147	True	False		False		False	False
ADRA1D|146	ADRA1D	146	True	True	11254.438030936008	True	4.029795910044589	True	True
ADRA2A|150	ADRA2A	150	True	True	242561.2039746883	True	5.967736291170344	True	True
ADRA2B|151	ADRA2B	151	True	True	12096.367245302452	True	1.7840044585745383	True	True
ADRA2C|152	ADRA2C	152	True	True	36992.88460456779	True	4.085209923356213	True	True
ADRB1|153	ADRB1	153	True	True	12194.24518732207	True	2.636771918925833	True	True
ADRB2|154	ADRB2	154	True	True	16261.566749792146	True	2.419367974288292	True	True
ADRB3|155	ADRB3	155	True	False		False		False	False
ADRBK1|156	ADRBK1	156	True	True	1204251.203394796	True	0.34710044436235765	True	False
ADRBK2|157	ADRBK2	157	True	True	141733.9448347743	True	1.1074193876713827	True	True
ADRM1|11047	ADRM1	11047	True	True	1076579.8375354665	True	0.3718854931393861	True	False
ADSL|158	ADSL	158	True	True	430812.4832024729	True	0.2534654066741309	True	False
ADSS|159	ADSS	159	True	True	598345.2066859171	True	0.17868736923463824	True	False
ADSSL1|122622	ADSSL1	122622	True	True	40690.84722254764	True	2.4080864823311163	True	True
AEBP1|165	AEBP1	165	True	True	2798580.401167655	True	1.9859451890958748	True	True
AEBP2|121536	AEBP2	121536	True	True	355495.51470301225	True	0.2675564749015921	True	False
AEN|64782	AEN	64782	True	True	331315.9044333631	True	0.4597856047474074	True	False
AES|166	AES	166	True	True	2413085.975132746	True	0.30220892983238756	True	False
AFAP1|60312	AFAP1	60312	True	True	576518.231839037	True	0.5619651609262507	True	False
AFAP1L1|134265	AFAP1L1	134265	True	True	93955.26272809191	True	0.8531783921996194	True	True
AFAP1L2|84632	AFAP1L2	84632	True	True	227578.45354846085	True	1.1767343608053016	True	True
AFARP1|246182	AFARP1	246182	True	True	2827.965097256201	True	0.9977581440223927	True	True
AFF1|4299	AFF1	4299	True	True	644887.6687204501	True	0.3590945627585292	True	False
AFF2|2334	AFF2	2334	True	True	10907.142152988592	True	3.0569487783305225	True	True
AFF3|3899	AFF3	3899	True	True	38490.88933951373	True	4.02305956465856	True	True
AFF4|27125	AFF4	27125	True	True	1030727.594271783	True	0.40000191353347564	True	False
AFG3L1|172	AFG3L1	172	True	True	131773.77281593773	True	0.4114703167202157	True	False
AFG3L2|10939	AFG3L2	10939	True	True	718411.4582143078	True	0.36356840031800625	True	False
AFM|173	AFM	173	True	False		False		False	False
AFMID|125061	AFMID	125061	True	True	182788.41515520995	True	0.478186959042147	True	False
AFP|174	AFP	174	True	False		False		False	False
AFTPH|54812	AFTPH	54812	True	True	669555.6726259596	True	0.15193581648750293	True	False
AG2|387763	AG2	387763	True	True	290734.37691701023	True	1.787977200380247	True	True
AGA|175	AGA	175	True	True	165011.83783955663	True	0.44391599359887296	True	False
AGAP11|119385	AGAP11	119385	True	True	9044.467154801296	True	2.0452801246718004	True	True
AGAP1|116987	AGAP1	116987	True	True	222586.49463674607	True	0.41777441009501826	True	False
AGAP2|116986	AGAP2	116986	True	True	72192.09381417427	True	1.594475472910863	True	True
AGAP3|116988	AGAP3	116988	True	True	539820.5389202759	True	0.24558629507368485	True	False
AGAP4|119016	AGAP4	119016	True	True	94722.01495505513	True	0.7320866646821497	True	True
AGAP5|729092	AGAP5	729092	True	True	16948.23377073487	True	0.8628186125397725	True	True
AGAP6|414189	AGAP6	414189	True	True	55127.544879454465	True	0.9168038203264096	True	True
AGAP7|653268	AGAP7	653268	True	True	5491.142070759133	True	1.1669392577812445	True	True
AGAP8|728404	AGAP8	728404	True	True	15715.455944155401	True	1.0251270452692076	True	True
AGBL1|123624	AGBL1	123624	True	False		False		False	False
AGBL2|79841	AGBL2	79841	True	True	7695.334252112736	True	1.6695414878849557	True	True
AGBL3|340351	AGBL3	340351	True	True	2070.888827278633	True	1.012233851668477	True	True
AGBL4|84871	AGBL4	84871	True	True	2301.644707361558	True	1.9499406939653834	True	True
AGBL5|60509	AGBL5	60509	True	True	214983.94394413618	True	0.3267883884901432	True	False
AGER|177	AGER	177	True	True	20200.4885297862	True	0.9036849304997255	True	True
AGFG1|3267	AGFG1	3267	True	True	808816.6884922249	True	0.2104299373814772	True	False
AGFG2|3268	AGFG2	3268	True	True	305964.93829890736	True	0.7907531812088692	True	True
AGGF1|55109	AGGF1	55109	True	True	333436.32315117586	True	0.18261331209983278	True	False
AGK|55750	AGK	55750	True	True	201836.18510986143	True	0.32445732135301586	True	False
AGL|178	AGL	178	True	True	376915.8277370787	True	0.43683120173414836	True	False
AGMAT|79814	AGMAT	79814	True	True	238700.52294971162	True	1.6425605371997754	True	True
AGPAT1|10554	AGPAT1	10554	True	True	667478.8405742683	True	0.2696301907749432	True	False
AGPAT2|10555	AGPAT2	10555	True	True	1055798.8880314422	True	0.717757403170411	True	True
AGPAT3|56894	AGPAT3	56894	True	True	748837.0076327291	True	0.2043010666144232	True	False
AGPAT4|56895	AGPAT4	56895	True	True	72614.78028407368	True	1.1446997710715383	True	True
AGPAT5|55326	AGPAT5	55326	True	True	535348.3392933287	True	0.6254127993456711	True	False
AGPAT6|137964	AGPAT6	137964	True	True	721826.3987296533	True	0.21454419961545595	True	False
AGPAT9|84803	AGPAT9	84803	True	True	79984.6729522257	True	1.7592546530994213	True	True
AGPHD1|123688	AGPHD1	123688	True	True	25341.741056163046	True	0.5439433436305778	True	False
AGPS|8540	AGPS	8540	True	True	610361.545294614	True	0.22173461959926666	True	False
AGR2|10551	AGR2	10551	True	True	13170570.16643975	True	5.264559898328257	True	True
AGR3|155465	AGR3	155465	True	False		False		False	False
AGRN|375790	AGRN	375790	True	True	2582156.381215701	True	0.7589514272537012	True	True
AGRP|181	AGRP	181	True	True	327.76219940792777	True	0.5004289183643301	True	False
AGT|183	AGT	183	True	True	539166.757537769	True	3.8141465512083403	True	True
AGTPBP1|23287	AGTPBP1	23287	True	True	186388.85015248944	True	0.39681162809298093	True	False
AGTR1|185	AGTR1	185	True	True	18574.984558526994	True	5.743646402896224	True	True
AGTR2|186	AGTR2	186	True	False		False		False	False
AGTRAP|57085	AGTRAP	57085	True	True	286551.9570781982	True	0.480812275582395	True	False
AGXT|189	AGXT	189	True	True	3419.035046295072	True	2.908607011951778	True	True
AGXT2|64902	AGXT2	64902	True	False		False		False	False
AGXT2L1|64850	AGXT2L1	64850	True	False		False		False	False
AGXT2L2|85007	AGXT2L2	85007	True	True	173299.818748576	True	0.2682517136748857	True	False
AHCTF1|25909	AHCTF1	25909	True	True	647712.4242861399	True	0.2647207761636727	True	False
AHCY|191	AHCY	191	True	True	2542630.18148347	True	0.47831704678024417	True	False
AHCYL1|10768	AHCYL1	10768	True	True	1308048.062802671	True	0.1422653655006541	True	False
AHCYL2|23382	AHCYL2	23382	True	True	759319.3926357634	True	1.6835575312892952	True	True
AHDC1|27245	AHDC1	27245	True	True	249134.78703639083	True	0.520897804373019	True	False
AHI1|54806	AHI1	54806	True	True	177705.14147158404	True	0.3978137758341848	True	False
AHNAK2|113146	AHNAK2	113146	True	True	1120939.8685996593	True	4.499891507994446	True	True
AHNAK|79026	AHNAK	79026	True	True	9450009.918224767	True	1.065605596619367	True	True
AHR|196	AHR	196	True	True	1701371.0323122668	True	0.5491357380182256	True	False
AHRR|57491	AHRR	57491	True	True	27687.812870126574	True	1.9057608426019093	True	True
AHSA1|10598	AHSA1	10598	True	True	945530.6383229863	True	0.2533439002269679	True	False
AHSA2|130872	AHSA2	130872	True	True	198771.4619344179	True	0.8598517838825317	True	True
AHSG|197	AHSG	197	True	False		False		False	False
AHSP|51327	AHSP	51327	True	True	93.56759812834926	False		False	False
AICDA|57379	AICDA	57379	True	True	3287.7767152104598	True	2.662136491613656	True	True
AIDA|64853	AIDA	64853	True	True	470104.3887124136	True	0.24212716876647675	True	False
AIF1|199	AIF1	199	True	True	169067.94084962568	True	1.342969480431682	True	True
AIF1L|83543	AIF1L	83543	True	True	126238.43284629495	True	2.7350097399666633	True	True
AIFM1|9131	AIFM1	9131	True	True	604675.3495052569	True	0.34423537220306877	True	False
AIFM2|84883	AIFM2	84883	True	True	311445.92704328516	True	0.5309418113870974	True	False
AIFM3|150209	AIFM3	150209	True	True	15598.943404867146	True	2.607790869572203	True	True
AIG1|51390	AIG1	51390	True	True	258850.47808283643	True	0.53507666639523	True	False
AIM1|202	AIM1	202	True	True	977499.8815846464	True	1.7115318736477234	True	True
AIM1L|55057	AIM1L	55057	True	True	73540.63217736635	True	3.027908613333716	True	True
AIM2|9447	AIM2	9447	True	True	52245.94451981069	True	4.200555970822096	True	True
AIMP1|9255	AIMP1	9255	True	True	546347.493746547	True	0.15572289352682972	True	False
AIMP2|7965	AIMP2	7965	True	True	283108.6146820813	True	0.3448613073112654	True	False
AIP|9049	AIP	9049	True	True	371346.71740666963	True	0.3054907632123805	True	False
AIPL1|23746	AIPL1	23746	True	False		False		False	False
AIRE|326	AIRE	326	True	True	1572.022071916708	True	1.8153613138928086	True	True
AJAP1|55966	AJAP1	55966	True	True	5328.463001756392	True	2.1281457241241224	True	True
AK1|203	AK1	203	True	True	385789.57325715665	True	0.7483692333862662	True	True
AK2|204	AK2	204	True	True	949489.6747720279	True	0.20306495078772205	True	False
AK3|50808	AK3	50808	True	True	788636.5082781522	True	0.3739823609605911	True	False
AK3L1|205	AK3L1	205	True	True	145820.50175811534	True	2.189029129790013	True	True
AK5|26289	AK5	26289	True	True	5425.903206622534	True	2.476283609984685	True	True
AK7|122481	AK7	122481	True	True	22516.96540772662	True	1.9109240647984944	True	True
AKAP10|11216	AKAP10	11216	True	True	156421.2316531625	True	0.26789351310610515	True	False
AKAP11|11215	AKAP11	11215	True	True	687115.9508451775	True	0.41447703098444016	True	False
AKAP12|9590	AKAP12	9590	True	True	680208.457361931	True	2.922560551695108	True	True
AKAP13|11214	AKAP13	11214	True	True	1552330.8289324515	True	0.4122270612093667	True	False
AKAP14|158798	AKAP14	158798	True	False		False		False	False
AKAP1|8165	AKAP1	8165	True	True	1175872.3972608512	True	0.29292723918753333	True	False
AKAP2|11217	AKAP2	11217	True	True	335560.57030332723	True	1.524375828420716	True	True
AKAP3|10566	AKAP3	10566	True	True	7771.790199920163	True	1.6547409153174248	True	True
AKAP4|8852	AKAP4	8852	True	False		False		False	False
AKAP5|9495	AKAP5	9495	True	True	43852.14573825119	True	1.0073888701293632	True	True
AKAP6|9472	AKAP6	9472	True	True	82935.87863531287	True	3.438953485701693	True	True
AKAP7|9465	AKAP7	9465	True	True	73107.23704904475	True	1.502996773347809	True	True
AKAP8|10270	AKAP8	10270	True	True	313286.53959693416	True	0.1285712786280048	True	False
AKAP8L|26993	AKAP8L	26993	True	True	261061.80676645375	True	0.15274542360465895	True	False
AKAP9|10142	AKAP9	10142	True	True	1152920.9224521178	True	0.6777358280923073	True	False
AKD1|221264	AKD1	221264	True	True	47542.0650435649	True	0.5856624536192757	True	False
AKIRIN1|79647	AKIRIN1	79647	True	True	524029.28178711876	True	0.1933747684981369	True	False
AKIRIN2|55122	AKIRIN2	55122	True	True	312978.54388013657	True	0.23315311962792543	True	False
AKNA|80709	AKNA	80709	True	True	470520.47573201545	True	0.7299141073284223	True	True
AKNAD1|254268	AKNAD1	254268	True	True	997.1851242723855	True	1.2692608159842764	True	True
AKR1A1|10327	AKR1A1	10327	True	True	1108882.3410073505	True	0.30900291703866617	True	False
AKR1B10|57016	AKR1B10	57016	True	False		False		False	False
AKR1B1|231	AKR1B1	231	True	True	433088.6464745769	True	1.0994731431772322	True	True
AKR1B15|441282	AKR1B15	441282	True	False		False		False	False
AKR1C1|1645	AKR1C1	1645	True	True	300392.6080916895	True	4.344864491562988	True	True
AKR1C2|1646	AKR1C2	1646	True	True	203368.33213706288	True	4.513009804762774	True	True
AKR1C3|8644	AKR1C3	8644	True	True	873014.1607677806	True	3.5227747932953606	True	True
AKR1C4|1109	AKR1C4	1109	True	False		False		False	False
AKR1CL1|340811	AKR1CL1	340811	True	False		False		False	False
AKR1D1|6718	AKR1D1	6718	True	False		False		False	False
AKR1E2|83592	AKR1E2	83592	True	True	14278.8828019308	True	3.4721474033383983	True	True
AKR7A2|8574	AKR7A2	8574	True	True	416449.42948710517	True	0.3566492629531245	True	False
AKR7A3|22977	AKR7A3	22977	True	True	423110.8405153365	True	3.9008585149492894	True	True
AKR7L|246181	AKR7L	246181	True	True	62606.287331241634	True	2.7533710167164447	True	True
AKT1|207	AKT1	207	True	True	1419166.2054502438	True	0.1576212160710271	True	False
AKT1S1|84335	AKT1S1	84335	True	True	452429.46106527455	True	0.30035346653721173	True	False
AKT2|208	AKT2	208	True	True	743322.6828506379	True	0.2720269046034161	True	False
AKT3|10000	AKT3	10000	True	True	193147.25074718456	True	1.559024480523548	True	True
AKTIP|64400	AKTIP	64400	True	True	211969.03058122174	True	0.3027947356368066	True	False
ALAD|210	ALAD	210	True	True	487970.335832349	True	0.26337681508860883	True	False
ALAS1|211	ALAS1	211	True	True	669640.582904086	True	0.35775951386143834	True	False
ALAS2|212	ALAS2	212	True	True	1949.3304734206467	True	1.9604839155580303	True	True
ALB|213	ALB	213	True	True	1571782.6308861536	True	9.447293774457828	True	True
ALCAM|214	ALCAM	214	True	True	601828.9703429248	True	1.3197388325146147	True	True
ALDH16A1|126133	ALDH16A1	126133	True	True	372905.3796316948	True	0.47213458611750714	True	False
ALDH18A1|5832	ALDH18A1	5832	True	True	1228907.5860889102	True	0.28832656383006583	True	False
ALDH1A1|216	ALDH1A1	216	True	True	2984213.645934892	True	4.854572844573727	True	True
ALDH1A2|8854	ALDH1A2	8854	True	True	25960.908925758973	True	4.6154110341457315	True	True
ALDH1A3|220	ALDH1A3	220	True	True	403501.2007441628	True	2.077996551675244	True	True
ALDH1B1|219	ALDH1B1	219	True	True	946016.0131130763	True	1.1807345943844865	True	True
ALDH1L1|10840	ALDH1L1	10840	True	True	40309.55561884103	True	7.450796443564976	True	True
ALDH1L2|160428	ALDH1L2	160428	True	True	119159.72767874566	True	1.6783337591064296	True	True
ALDH2|217	ALDH2	217	True	True	2303281.4436155856	True	0.7953647443718168	True	True
ALDH3A1|218	ALDH3A1	218	True	True	354685.1281145152	True	6.313868027794186	True	True
ALDH3A2|224	ALDH3A2	224	True	True	834163.9604328444	True	0.5092721223265815	True	False
ALDH3B1|221	ALDH3B1	221	True	True	369673.4631927799	True	1.526350482409644	True	True
ALDH3B2|222	ALDH3B2	222	True	True	64694.7299731363	True	7.480671757197402	True	True
ALDH4A1|8659	ALDH4A1	8659	True	True	194575.66778544532	True	0.7791010237968826	True	True
ALDH5A1|7915	ALDH5A1	7915	True	True	286530.1390245469	True	1.511106740132889	True	True
ALDH6A1|4329	ALDH6A1	4329	True	True	144517.37010065897	True	0.5644586878386916	True	False
ALDH7A1|501	ALDH7A1	501	True	True	422508.86077613954	True	0.7348608262244904	True	True
ALDH8A1|64577	ALDH8A1	64577	True	True	4787.574462021048	True	1.5409658144446519	True	True
ALDH9A1|223	ALDH9A1	223	True	True	800029.6007051265	True	0.2283000372753732	True	False
ALDOA|226	ALDOA	226	True	True	8616333.04656485	True	0.4355732764618755	True	False
ALDOB|229	ALDOB	229	True	True	571236.6449264206	True	10.827768064084877	True	True
ALDOC|230	ALDOC	230	True	True	168577.0148912529	True	1.2593120039381067	True	True
ALG10|84920	ALG10	84920	True	True	55318.15713883583	True	0.4308491398464362	True	False
ALG10B|144245	ALG10B	144245	True	True	115858.17626341007	True	1.318086461925067	True	True
ALG11|440138	ALG11	440138	True	True	12213.704828957769	True	0.6820351804431737	True	False
ALG12|79087	ALG12	79087	True	True	219632.39242787228	True	0.2780073231167685	True	False
